 ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                     SPECIFIC HEAT COEFFICIENTS                                                                     

             Cp = A + B*T + C*T^2 + D*T^3 + E*T^4  [J/kg/K]                                                         

    Species                      Cp(298K)         Cp(1000K)          LT-HT            A(LT)            B(LT)            C(LT)            D(LT)            E(LT)             A(HT)           B(HT)            C(HT)            D(HT)           E(HT)      
   59. CH3CO2                   1.103072e+03     2.020025e+03     1.000000e+03     3.966172e+02     2.458642e+00     2.583296e-04    -2.182079e-06     1.088515e-09     1.073420e+03     1.361238e+00    -4.888112e-04     7.890052e-08    -4.723118e-12
   60. CH3CO3                   1.109748e+03     1.866843e+03     1.391000e+03     3.992793e+02     2.992381e+00    -2.307807e-03     9.423653e-07    -1.593757e-10     1.246704e+03     9.236536e-01    -3.202165e-04     5.016639e-08    -2.928941e-12
   61. CH3CO3H                  1.126328e+03     2.058870e+03     1.391000e+03     2.450420e+02     3.694869e+00    -2.775687e-03     1.057835e-06    -1.631889e-10     1.367254e+03     1.036194e+00    -3.612204e-04     5.680991e-08    -3.326108e-12
   62. C3H6                     1.530621e+03     3.436720e+03     1.000000e+03     7.576581e+02     6.502019e-01     9.982413e-03    -1.316395e-05     5.210394e-09     1.193141e+03     3.219879e+00    -1.150188e-03     1.849246e-07    -1.103701e-11
   63. C3H8                     1.668129e+03     3.964930e+03     1.000000e+03     7.939683e+02     3.222055e-01     1.332158e-02    -1.734769e-05     6.874859e-09     1.257473e+03     3.886168e+00    -1.388690e-03     2.233071e-07    -1.332883e-11
   64. I-C3H7                   1.520585e+03     3.582101e+03     1.000000e+03     1.056305e+03    -1.625761e+00     1.552573e-02    -1.831748e-05     6.943306e-09     1.023842e+03     3.663438e+00    -1.301160e-03     2.083849e-07    -1.240319e-11
   65. N-C3H7                   1.654339e+03     3.650335e+03     1.000000e+03     7.876857e+02     1.009646e+00     9.909557e-03    -1.349455e-05     5.437995e-09     1.253540e+03     3.421918e+00    -1.205805e-03     1.920706e-07    -1.138851e-11
   66. C3H4                     1.469119e+03     2.923069e+03     1.000000e+03     5.422703e+02     2.515729e+00     3.847476e-03    -7.164808e-06     3.182402e-09     1.310905e+03     2.310519e+00    -8.224060e-04     1.319113e-07    -7.860096e-12
   67. C3H4P                    1.515355e+03     2.893907e+03     1.000000e+03     5.562455e+02     3.278812e+00     5.202759e-04    -2.834289e-06     1.372862e-09     1.250384e+03     2.352608e+00    -8.347332e-04     1.335960e-07    -7.948106e-12
   68. CH2CHOH                  1.418682e+03     2.633541e+03     1.000000e+03     3.698620e+02     3.807685e+00    -2.069664e-04    -3.065380e-06     1.728340e-09     1.359290e+03     1.811409e+00    -6.310408e-04     9.976758e-08    -5.885460e-12
   69. CH3CHOH                  1.420720e+03     2.787523e+03     1.000000e+03     7.791789e+02     9.450430e-01     6.428279e-03    -9.077133e-06     3.712156e-09     1.173229e+03     2.294569e+00    -7.991317e-04     1.263066e-07    -7.449143e-12
   70. CH2CH2OH                 1.516572e+03     2.849839e+03     1.000000e+03     7.767265e+02     1.684563e+00     4.566067e-03    -7.250467e-06     3.072949e-09     1.294098e+03     2.217960e+00    -7.786415e-04     1.237503e-07    -7.327770e-12
   71. C2H5O2                   1.318144e+03     2.415408e+03     1.389000e+03     5.315372e+02     3.031105e+00    -1.383611e-03     2.338150e-07     2.562242e-12     1.293988e+03     1.639878e+00    -5.575995e-04     8.620151e-08    -4.985597e-12
   72. C2H4O1-2                 1.080602e+03     2.615829e+03     1.000000e+03     7.094751e+02    -1.781914e+00     1.515747e-02    -1.902625e-05     7.557043e-09     1.035937e+03     2.273570e+00    -8.179313e-04     1.321698e-07    -7.917375e-12
   73. C2H5O2H                  1.300482e+03     2.671961e+03     1.000000e+03     5.554835e+02     1.310998e+00     6.583898e-03    -9.946760e-06     4.168342e-09     1.284237e+03     1.990654e+00    -7.096897e-04     1.135043e-07    -6.743898e-12
   74. C2H5CHO                  1.295600e+03     2.832998e+03     1.000000e+03     6.077369e+02     9.567024e-01     7.062396e-03    -9.619840e-06     3.826003e-09     1.065198e+03     2.538169e+00    -9.077216e-04     1.460769e-07    -8.724770e-12
   75. C2H5CO                   1.188650e+03     2.515736e+03     1.000000e+03     9.115758e+02    -1.336812e+00     1.108931e-02    -1.319188e-05     5.043545e-09     9.503321e+02     2.246617e+00    -8.025690e-04     1.290597e-07    -7.704432e-12
   76. C2H4O2H                  1.322350e+03     2.416000e+03     1.389000e+03     3.755375e+02     3.925363e+00    -2.836425e-03     1.153896e-06    -2.023707e-10     1.369730e+03     1.543867e+00    -5.302456e-04     8.253060e-08    -4.796031e-12
